"","Poa_tri","Poa_pra","Alo_pra","Dac_glo","Tri_rep","Tar_off","Lol_per","Arr_ela","Fes_rub","Fes_pra","Tri_fla","Ely_rep","Tri_pra","Bro_ere","Ran_rep","Bro_hor","Ran_acr","Pla_lan","Ach_mil","Gal_mol","Her_sph","Ant_syl","Hol_lan","Hel_pub","Ant_odo","Bra_pin","Car_hir","Ver_cha","Rum_ace","Fes_ovi","Phl_pra","Pha_aru","Des_ces","Agr_sto","Cyn_cri","Cir_ole","Cer_hol","Pla_med","Cre_bie","Urt_dio","Thy_pul","Lol_mul","Cir_arv","Lot_cor","Ran_bul","Tri_dub","Med_lup","Leo_his","Car_car","Vic_sep","Pru_sp"
"Poa_tri",0.0854832280079134,0.0262512704164968,-0.030292940066139,-0.0643851560376539,-0.0500700622429195,0.0721344246663094,0.10086770539921,0.0819431023482381,0.0118043391693342,0.0597654078656205,0.149889769662058,-0.0161647228063399,-0.15841662854135,-0.0097768331021831,0.114581634627121,0.0829659118758931,-0.044490607916358,0.100422514787745,-0.0228343968513122,-0.125342725882683,-0.086321632068459,0.571926457834949,0.129695051976832,0.0230478121183064,0.214447758650501,0.0922847698331614,0.864301584200331,-0.117932625788316,0.0720567570125241,-0.150331872333251,-0.00389971006701057,-0.332112387429056,-0.511174212678593,-0.301455227387167,-0.327806681847824,-0.874830381954731,-1.23892850859652,0.219808606086595,-0.165889932397064,0.0114707838196105,0.193525776872356,0.206024108205242,0.844101294781779,-0.000930294427311614,-0.0621770372190316,-0.313690505007197,0.0778642542941373,-0.0402073315734571,0.14370144115629,0.140328138642518,0.0293776969511329
"Poa_pra",-0.059063645140053,-0.167402109134862,-0.0362907410806912,0.00268722579664179,-0.0178803180965731,-0.0997389365217289,-0.0822641795320547,-0.0542761531202828,-0.0102050836757034,-0.157731377284427,-0.0517883308328837,-0.013623711269516,-0.183722387152801,-0.0269690948638617,-0.0357353716305246,-0.10626537869121,-0.0889623242756383,-0.344683731345926,0.0731429232878907,-0.186029415619833,-0.00441482922211956,-0.0548956619479734,-0.265453563266161,-0.127797456682145,-0.158104833729341,-0.120382594314162,-0.406492145975271,0.474711168109577,0.117029950026608,0.104752534509208,0.0715132203251213,-0.23825084695028,0.0661897475375408,0.306515222040019,0.0937228959331341,0.9194153536846,0.800888439683522,-0.0104449842099383,0.0251705217459303,0.0646810298736007,-0.413385476985938,0.155259484766968,-0.688271163773724,0.355441632852257,-0.143215816837398,0.106121061830687,-0.00134673610182573,-0.287959804234399,-0.203701489875809,0.0775257181579935,-0.198932797476174
"Alo_pra",-0.0486424022126706,0.0388802834426012,-0.0705432645226932,0.00920994525138468,-0.013003428730451,-0.0157392038908495,-0.0120883790902429,-0.00701890138095157,-0.0477003713718985,0.0206207471043691,-0.0800404390024417,-0.0646185025009459,0.110822664654094,-0.025817672871288,-0.179252930239305,-0.0534016562504124,-0.211440221616577,-0.147791289359229,-0.0857684097296739,0.0183038265062725,0.397398638919545,0.0512011611764855,0.294819642649469,0.035270639431799,-0.141632964105192,-0.10196050987825,-0.0240063249994365,-0.0794933345384509,-0.330002678004727,-0.0606278926400195,-0.0535645940169247,-0.10022494457456,0.647305072007623,0.000927970981806466,0.267945651024474,-0.0143020328073549,0.342119868138317,0.198599177942667,-0.0725780887596497,-0.0853896628180704,0.0599549597683058,-0.042012412567557,0.425684113833871,0.134177559464175,0.0163969226371704,0.535547068099178,-0.0751892652668047,0.00107075800411592,-0.0688987966504249,0.389641855566792,-0.0672813743390378
"Dac_glo",0.0150511399910958,0.0413344862503405,-0.04358407025028,-0.180601153914266,-0.0925583727029831,-0.0118077449301271,0.00644024796935865,-0.0478060277381427,0.0985608515654846,-0.00480371719297783,0.290251912163817,-0.0019201903007875,-0.0241764169514599,-0.0611236195301618,0.0135743073145428,-0.127642529327714,-0.0327335428693079,0.255452047719094,0.105527793237932,-0.187114455449219,-0.161238740063734,0.320496277910618,-0.0752804612669213,-0.210816862055436,-0.102695946322376,0.0291065213661219,-0.311026436421273,-0.152100615673856,0.207627180191006,-0.238597277472396,-0.0649224219330596,-0.0558761612769089,-0.355945184420624,-0.0266217151893236,1.28017932140546,-0.140666540979177,-0.873511255864814,-0.553592372011603,-0.301789434534779,0.107322945808618,-0.0109392691846591,-0.102272819047797,-0.0378655665881051,-0.216920755180286,0.204146687527366,0.0295867937254216,-6.2086149379563e-05,-0.00296868209098694,-0.0892572686900572,0.00247239082369727,-0.157123536557239
"Tri_rep",-0.0508913233640918,-0.133533496724259,-0.0620467433597972,-0.0439812094365585,-0.00163526648272412,-0.12285003001249,-0.129395991511836,-0.0932302854890223,-0.150433800100503,0.0306867081155252,-0.152516010972206,-0.0174646424080084,0.158502097937493,-0.105892001642813,-0.141846286996163,-0.0629397302708759,-0.288425770131243,-0.312836942193971,0.054834580157731,0.0608367746064904,-0.10995229623623,0.0070861057599537,-0.0651666009492424,0.0245682196891588,-0.0934111368733226,-0.0692389481553916,0.0817531724511009,-0.0813930197274691,-0.0972017813954016,-0.0578533174590855,-0.222945271642245,0.24185602359001,-0.0710369236485188,-0.280119901998118,-0.937838644091461,-0.19993800466992,2.42707623784538,-0.0200726985497372,-0.0167677150513896,0.00439642408295814,-0.0444811471485652,-0.155860228101885,-0.0594998023345032,-0.300520784551981,-0.621945077144447,0.000257823302764149,0.0684917663917733,-0.0473371998127506,-0.266156276268184,0.0435043117658404,-0.206115505642001
"Tar_off",-0.00762431367076938,-0.0149416906306887,-0.0402911732803997,-0.0760636812322278,-0.079473024580895,0.0531245947466775,-0.0153185710897808,-0.0288027308968931,0.0521081423341513,-0.136603172036524,-0.0325074302719216,0.0161602091173712,-0.109830415735724,-0.0536807774069059,-0.0430468434756181,-0.0913008744314426,0.141397666567125,-0.130909510382029,-0.165696336248752,-0.0534772209675681,0.00121032094404079,-0.189288771054012,0.0301962534370115,-0.106546805360883,-0.103939485927065,-0.264356227886003,0.0880662807767963,-0.116454587769892,0.094743790682799,-0.0402796825267192,0.107845718477782,0.331554058851575,0.0235614593288027,-0.275500678201006,-0.00719167512586769,-0.203019548380213,0.16871377501052,-0.0375286825111145,0.407227545666673,0.0544058491014436,-0.186614164289277,-0.083059377384868,0.32717775312133,0.197866270431202,-0.406703759006945,-0.499365984030225,-0.0611242545159247,0.416541776999978,0.266134036368508,0.219153788974635,0.0899132508813169
"Lol_per",0.0456511521436597,0.0789496228499659,0.00984077402089269,-0.0476426819278431,0.107815788360536,-0.0764847866394988,-0.11001171066439,0.0130664513793286,-0.0519253154241113,0.0311842824190093,-0.0357876006856831,0.0929501728776385,0.00547634282643492,-0.0287408591689399,0.0604607887367051,0.0147990696657541,0.0378007457843289,0.202988660423933,-0.164069063961725,0.0931233306729282,-0.148927077511682,0.075634691674557,-0.116489389596773,-0.0574692639187167,-0.0798035569591827,0.054086835287376,-0.250216589323452,-0.136541658340569,-0.00163997145235707,-0.202703830355042,-0.095235205601038,0.141777174277438,-0.517076232074215,0.450631092531637,-0.0680799630685305,0.0555283318600504,0.472597356626697,-0.125516906067538,0.029124933756225,0.023015473988658,-0.0705676151519197,-0.00562550402662833,-0.341292281337557,0.185220715733515,0.841387143792052,0.391481249847587,-0.110217846202575,-0.0929847051613565,-0.352189882626757,-0.118180138891812,-0.080052521433236
"Arr_ela",0.0137217367778377,-0.0305259540184198,0.00154034337824924,0.0721148606768882,0.0270253817935335,0.0036953656211639,0.0358177941797644,-0.111632624808627,0.0555184005497353,0.0415998598460119,0.00970319984823038,0.0636231705468504,0.286838648976299,-0.0207731284812213,0.0347761800202565,0.0794411496281817,-0.350394408009825,-0.148943834763755,-0.0604734507585823,0.143238900770825,-0.0907893216490818,0.0264215734285946,-0.0191741228092091,0.113367168108114,0.117398657279394,0.0734231349052161,0.120514878432479,-0.235080623413043,-0.395210433939239,0.273927200364735,0.0254583240321876,0.164241554860357,-0.202930353136417,0.129917899218898,0.212841820327533,0.359522531577262,-0.599995219228682,0.0742704897176201,0.0948365673379336,0.0244299624056499,0.199018202764615,0.0561290909246036,-0.208296425204432,0.261402057937134,-0.679685681567672,0.363628508121745,0.0796848640609336,-0.10691190247979,1.13999662270702,-0.0553475340106742,-0.106152533803351
"Fes_rub",-0.0257780549144236,-0.0276841450666196,-0.0274988463048393,-0.0442374018980293,-0.0124763637430791,-0.0187681322805834,-0.0288161869254439,-0.00367583186480909,-0.117796287787025,-0.0361277336650019,-0.062237236430679,-0.0115120790432162,-0.135027966278575,-0.071539988966845,-0.0209367330986403,-0.0617266372320037,-0.0681066137416637,-0.161110613166241,0.0352088964436332,0.0229232801048802,-0.00435927833024671,-0.0741034958173513,-0.0177854909598067,-0.125658943283104,-0.00621705990966761,-0.237206196330182,-0.125292990670412,-0.0884235348293802,0.00322294101075773,-0.252407114613964,0.664262132014372,-0.149682173815796,-0.0864758365708321,-0.00735622517926926,-0.34146370975561,-0.126567141532431,0.0280223690221594,-0.245304749847743,0.0568610788947053,0.240068168152423,0.113085522230684,-0.0225735129923171,-0.124376017924251,-0.00816932857616506,-0.154360066009925,-0.0991578066633334,-0.0703954657753432,0.0325731195414183,-0.101250566255153,-0.647032401445088,-0.177148721798226
"Fes_pra",-0.0527863791405249,-0.0518278409930208,-0.0178062709954608,-0.0786761993692963,-0.0384837530585612,-0.0384550393093329,-0.0300867776860074,0.0255627883981809,-0.0518200587242858,-0.0505858495940414,-0.0756404819177116,-0.0128130335417151,-0.096344658731938,-0.03015682137895,-0.0456493076880258,-0.0765532145590345,-0.0560697987053769,-0.131812991344743,-0.0909526274159824,-0.18935689041437,0.0297569421223674,-0.19616774767921,-0.0836098830357959,-0.071489449860841,-0.0438015700587467,-0.0857421825172881,-0.115720329640495,-0.0924038501570208,0.00890990144339278,-0.0840788279625908,-0.426980763422455,-0.0681693088529812,-0.934914175434407,-0.000969542253157273,-0.0713832319545445,-0.110301338177863,0.0818761755963593,-0.150247278503383,-0.0474202175540828,-0.0296986577832935,-0.110483054431273,-0.29215865830678,-0.0855474251185355,0.146710940899733,-0.13827220745292,-0.147253139780703,0.077096744875978,-0.285388323297318,-0.192051166767949,-0.211692731352798,0.175740485471981
