"","Poa_tri","Poa_pra","Alo_pra","Dac_glo","Tri_rep","Tar_off","Lol_per","Arr_ela","Fes_rub","Fes_pra","Tri_fla","Ely_rep","Tri_pra","Bro_ere","Ran_rep","Bro_hor","Ran_acr","Pla_lan","Ach_mil","Gal_mol","Her_sph","Ant_syl","Hol_lan","Hel_pub","Ant_odo","Bra_pin","Car_hir","Rum_ace","Fes_ovi","Phl_pra","Des_ces","Agr_sto","Cyn_cri","Cir_ole","Cer_hol","Pla_med","Cre_bie","Urt_dio","Thy_pul","Lol_mul","Cir_arv","Lot_cor","Ran_bul","Tri_dub","Med_lup","Leo_his","Car_car","Vic_sep","Pru_sp","Rest"
"Tri_fla",-0.0346655010172354,0.485223216007983,-0.230054741960234,0.236912274138,0.0853887531683301,0.115335612189398,-0.0810496942856649,-0.265470934904901,-0.180211885941937,-0.0770852213455276,-0.206096325881603,0.0677682554721481,-0.0147119325855784,-0.140220861060829,0.0460009879948797,0.0668655026531465,-0.13815347836295,-0.114642160430622,0.016870989793087,0.0744859893269987,-0.149267074030809,0.170969081254482,0.175234991893762,-0.212633923162016,0.149257794768236,-0.17793137754704,12.5248110733032,-0.295876546296031,-0.0107426630435873,0.0813350331352243,0.357499637906113,-0.240533453428314,-0.0805433652156583,-0.250706459348404,0.671164827587244,-0.131167181840526,-0.169614253590734,1.49512877171654,-0.134263175853319,0.646612252783154,0.18114978506856,0.269218515363875,-0.4231843760489,0.0533691733122308,-0.388040229820033,-0.290506697702255,-0.254765076111149,0.229078698389747,-0.457878499512209,0.0572014832363652
"Ely_rep",0.177873049251459,0.167437702229474,-0.138983821629333,0.239479948852772,-0.0166588290565806,-0.0101595811519685,0.0645286062693158,0.0263899301146496,0.0494859353877948,0.0419308124580364,0.0483258048018952,-0.639780409271171,0.0704231331784658,-0.142844778319284,-0.203180412054041,0.0530658742901828,0.120645877834831,0.0322618756972719,0.195628627038863,-0.0983853241985039,0.132353503316719,0.141908275570934,0.195299205077198,-0.00327241255746625,-0.259083166463837,0.0331137675354448,5.84762791376007,0.201902984125448,-0.561301732611594,-0.147722343227608,-0.171052772798522,-0.529467668899152,0.0279519072279378,0.375821411250081,-0.426800831944626,0.120927778848575,-0.213843397249026,0.138465283621767,0.36469671618809,0.0946772002149851,-0.789806159285726,0.00768509194312872,0.13562583430806,0.00268343173990913,-0.277712881682385,-0.392214331782917,0.956824474401538,-0.0703318194709209,-0.0266563351818891,-0.0708714238216438
"Tri_pra",-0.127842032577826,0.134570094120207,-0.0726546537900785,0.0664972511457492,0.0566895518677636,0.00420667598510639,-0.0555799976235812,-0.0775954019787329,0.0399085075492426,-0.0981865114761571,-0.0176781217334576,0.228622472906553,0.0160422022366,0.0202840690109201,0.252848806803344,0.127463195028447,0.277055667726336,-0.00139585889277307,-0.194809134667059,-0.1310021824486,-0.0423861907292512,0.0762470085874814,0.139418098755178,0.10529892225464,-0.0903182577177358,0.119815790048576,-0.464641072116508,0.0815609795627128,-0.165179673014605,-0.112934854355253,0.00786425225129241,-0.220874059752563,-0.564315073197615,1.34787572427264,-0.0931905666659143,0.196391699787339,0.193912851153051,0.54260616163208,0.120201631519631,-0.0208210565719644,0.103548746207432,0.0813491490586444,0.123806377163743,0.0578981777634568,0.148362912108029,0.00447001367591051,0.0952096519150869,-0.00649631708104063,-0.471327256531033,0.0386764358545461
"Bro_ere",-0.00502202249717632,-0.0804217021048447,-0.211057962607875,0.108330153553716,0.0302463979321454,0.0585992175764294,0.0665837560834966,0.287093873408005,-0.0523475467312357,-0.0583023695313016,0.0607293387773073,0.194991278252115,-0.0855479341548364,0.0149494292259156,-0.28857033458743,0.069378808862282,0.0658433103068637,-0.0857955102347462,0.263700564215624,0.00323303372991992,-0.0677470630566531,0.151104685377598,-0.252579424038564,-0.0934409071556894,0.16372912538871,-0.0309916530738616,-1.78241672127955,-0.41823981213415,-0.281422645866053,0.0513127011975927,-0.295953733663762,0.520070541181569,0.378899000502335,-0.290902745427833,0.292247799193203,-0.758348645743332,-0.514393039831965,-1.30784104260342,-0.535720840950997,0.210708639366861,-0.222411013874091,-0.450721785794576,-0.18863203932577,-0.289623411120761,0.461508036755439,0.133977877975789,-0.461464681054224,-0.285010598026091,-0.11517521462814,0.09999525891478
"Ran_rep",0.0410579753331869,-0.083332797294729,-0.0506503920315366,0.0253239294156698,0.0376216648950841,0.054991381072606,-0.0311094578334427,0.0309014097920765,0.0853671942777057,0.0567316089893342,-0.0392486090030465,-0.0977833011900733,0.0447303610406464,-0.137090102164361,-0.00998227668643796,-0.0924215852292115,-0.164079855730573,0.201678001799263,-0.150325930433296,0.271236968358266,-0.0628251438891141,-0.0686764428306761,-0.109026638887317,-0.736753561377014,0.299526736599713,0.293989171253679,-1.9383846393948,0.0564372652719447,0.0839245344310462,0.629952770541995,0.0542024063875175,-0.113200277468813,0.266895209925684,-0.270767876252672,-0.206128314060011,0.582330017875245,-0.140832774784895,0.366647132928828,0.383032160379622,0.0145040958668792,-0.179369409355323,-0.0425925375935184,0.158334996005886,0.0644021944815971,-0.167833893512558,-1.37712923833309,-0.0934387688896281,-0.766666510288012,0.366067977135474,0.187829714280317
"Bro_hor",0.0398836920431271,-0.0718884586019432,0.173666569464185,0.00523014671277442,0.0811962532572677,0.0548199403208198,0.0287746434860451,0.0279671069848449,0.0650861479198923,-0.0386847438864161,-0.0608791350588049,-0.1543562541346,-0.133137935658635,0.00417387458089254,0.823034003005372,-0.0140267630553866,-0.0881533038243634,-0.102707207245228,-0.0508076885614342,0.00611647342831045,0.0663533796233921,-0.130622781287641,-0.166869997187963,-0.038631340538114,0.182889644024505,-0.0175753565408227,1.11032859448776,-0.113793148057273,0.305028086148839,0.00162661432376383,0.00904185987080619,0.0816128769494065,-0.108617092845168,1.33418943649743,0.546969405952227,0.13112222017981,0.0254893993021122,1.11214942141734,-0.038618016066125,-0.659184435856146,0.0944893401294552,0.122522345995063,0.0537488611532093,0.00531887846201671,0.0744863626072239,0.00126755381375203,-0.0568266292260025,-0.212224126741167,0.0341509494176339,0.0252185138896319
"Ran_acr",0.0786661103309138,-0.0254352405623959,0.193100802104541,-0.0528466712635007,0.0493825821075107,0.0793546718803503,-0.00229413772259297,0.161625922083649,-0.00446551651867334,0.102956265170559,-0.0262291704573457,-0.077323313142325,0.0760166296152251,0.0464969362218872,0.30397346295487,0.00873399712788149,0.147854543586135,0.0559157170406128,-0.223380736693917,0.268528136742961,0.478556962661977,-0.155847283624672,-0.18504074827418,0.105394413508753,-0.0995004602159631,-0.0899987154010245,2.16561369982463,-0.00739393508375877,0.439327189912806,-0.0334075366620321,0.348657826248096,0.274840263046286,-0.102709555092064,-0.340664871368993,0.744780309212246,0.265214608824216,0.0331175153824431,0.075203512241138,0.238004421195285,0.0150474604842352,-0.349808743606512,-0.109593112114861,0.198640989604635,0.131418010381341,0.319961418749917,-0.0550893689521698,0.936611456950343,0.0712799593217635,0.272420507434788,0.110992139793379
"Pla_lan",0.192130470033943,-0.100783541685739,0.0608654826193698,0.0101080104026991,0.0993929660771939,-0.14428039055633,0.122384051761645,-0.0751752676052525,0.149418961173303,0.123962153095411,0.0535529761725911,-0.0488011976436996,0.139731108213034,-0.172464250300858,-0.118720143957719,0.113506567300193,-0.280478893630699,0.059452914398954,0.218155187000384,0.18104741674123,-0.0954435162476968,0.544711102035461,-0.277228806057716,0.0840237089533418,0.314456099861761,0.0354951675470894,0.419298112224397,0.177613544667234,0.0178376791051763,0.145568165083601,-0.150177149697603,-0.0819155162644703,-0.0911841927528161,0.0892749160313831,-0.500923453347075,-0.324236695977414,-0.362126706165649,0.795142346035409,-0.241117265932855,0.00639413775996821,-0.14229580601311,-0.220579343775312,-0.0653644848175557,0.132154935365882,0.102722698471199,0.25131336630753,0.438017524770299,1.03819649583882,-0.0289368747988618,0.0672852241902754
"Ach_mil",0.0296087557094164,-0.00029617345759941,0.0582001094914966,-0.0895918638144813,-0.0549502317400567,-0.105111910087667,-0.0527369519178386,-0.037631515848165,0.0668059674526425,0.00776189199540627,0.286828752259988,0.144795856408928,0.01363834942898,0.0267188489277165,0.0581510180283968,-0.0212318152384917,-0.146975426567106,0.168901000157315,-0.0719534045517551,0.313941235684806,-0.0599145990113532,0.122098860743785,0.495060493240263,0.342452843376703,-0.323661412769482,0.0329326917285245,-1.37053960176822,0.084226958582573,0.141839671893767,0.0980647035613448,-0.148960709189218,0.216472612448288,0.22120114237881,-0.517854257525773,0.033114004687074,-0.151131171762234,-0.0983617359396156,0.167917759270399,0.470125720173878,0.213956666537721,-0.0256406273086648,-0.215588481835001,0.10665232638459,-0.159229654035088,0.218304531820741,-0.143938196028606,0.375281963740663,-0.274355793457933,-0.0665179667064636,-0.088414455586369
"Gal_mol",-0.0874087048538619,-0.121322575470603,-0.000427872635252403,0.120217767636155,-0.0392003585325211,0.0515243619594373,-0.0737793603618581,-0.0224771131513015,-0.131677538173699,-0.0548468883849723,0.122417736040421,0.0334098476067571,-0.118877063764412,0.0365337610652176,0.0305595655034468,-0.0322135298521719,0.0577100771133229,-0.118613003027627,0.367092637536923,0.0399515916290893,-0.0365188322596894,-0.0526860982359855,0.0733333150491509,0.162512009292023,0.234715156972407,-0.0518910966856401,1.0340010382255,-0.181682520106626,-0.0735614202323053,-0.125246484569801,-0.100967868781514,0.0950282803330417,0.0509364812387528,-0.0167164975002279,-0.3681775837906,0.717882372571698,-0.205360883410993,-0.713989551744007,-0.0999523297935337,-0.279402131950428,-0.185554563182716,-0.0142103944391102,0.272552642837284,-0.404561790918121,0.335703966910426,-0.435640769206792,0.205751630276771,0.340210411721768,-0.00973078637103323,-0.045228881349482
